Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
42	-446.60626	504.38345	-2.0585938	-1779.9688	256.0	0.0	256.0	256.0	-302.3763	239.60564	-200.03885	-2098.073	220160	4.377216e-09	225594.75	-0.0068124454	-24690.922	2.3026376	0.004625852	0.05332031	79.0	386.8006	833.40686	833.40686	16826.457579612732
43	-412.0041	448.94568	-3.6992188	-1661.8086	256.0	0.0	256.0	256.0	-435.1276	192.50586	-360.78024	-2318.8086	225280	-2.9802323e-09	159508.9	-0.0056828284	-4990.4844	2.246107	0.0046678553	0.04042969	79.0	677.8922	1089.8962	1089.8962	17214.308510780334
44	-533.41504	370.08478	-26.550781	-1372.2109	256.0	0.0	256.0	256.0	-418.17325	200.13005	-306.38892	-2132.5024	230400	2.2351742e-08	159222.97	-0.006295337	-30547.89	2.3501947	0.0049380446	0.03261719	79.0	552.3766	1085.7916	1085.7916	17603.74063706398
45	-265.6416	298.80945	0.0	-1123.0469	256.0	0.0	256.0	256.0	-517.6131	89.51532	-487.38684	-1479.3759	235520	-8.754432e-09	140945.58	-0.005380667	-64259.79	2.222001	0.0056437203	0.0296875	79.0	214.71875	480.36035	480.36035	17992.8778796196
46	-496.38965	668.48584	0.0	-2079.5312	256.0	0.0	256.0	256.0	-302.62848	195.43037	-226.71915	-1753.9651	240640	-2.5425106e-08	392613.97	-0.006072376	-72092.81	2.2414956	0.005689782	0.049609374	79.0	1013.6543	1510.044	1510.044	18382.486487865448
47	-374.20233	494.16458	0.0	-1732.8477	256.0	0.0	256.0	256.0	-454.47437	247.96518	-336.3238	-2259.5486	245760	-1.2665987e-08	192863.28	-0.0071106353	-10661.5	2.1976998	0.004509716	0.076171875	79.0	537.0633	911.2656	911.2656	18775.797688484192
48	-247.31543	275.01364	-1.3398438	-948.22656	256.0	0.0	256.0	256.0	-343.03168	167.86829	-273.73972	-1711.8275	250880	1.7695129e-09	83545.81	-0.005682476	-16545.14	2.1476905	0.0060737557	0.0515625	79.0	202.85254	450.16797	450.16797	19162.58200097084
49	-274.03613	338.9082	0.0	-1418.3477	256.0	0.0	256.0	256.0	-250.25977	113.54653	-208.34924	-1250.0148	256000	-1.4062971e-08	98069.96	-0.00656978	-2498.5703	2.1313384	0.0031871437	0.035351563	79.0	530.7871	804.82324	804.82324	19553.644233226776
50	-265.6205	312.90005	0.0	-1107.625	256.0	0.0	256.0	256.0	-265.4726	94.17293	-220.75668	-937.8787	261120	-2.4214386e-09	85739.234	-0.0073578754	-1543.6484	2.0936027	0.0055874214	0.048828125	79.0	214.94551	480.566	480.566	19945.99579501152
51	-277.73203	320.3937	-5.5585938	-1145.9219	256.0	0.0	256.0	256.0	-262.75122	93.281845	-221.52184	-1269.3572	266240	-2.2538007e-08	90465.62	-0.005053109	-2745.7656	2.0921147	0.004484742	0.057617188	79.0	343.81152	621.5436	621.5436	20338.817316532135
52	-247.47559	298.56656	0.0	-1329.8398	256.0	0.0	256.0	256.0	-277.7753	150.10008	-231.29918	-2265.4426	271360	-7.21775e-09	79754.0	-0.0066479063	-3937.2969	2.0826163	0.005560338	0.055664062	79.0	438.50604	685.9816	685.9816	20732.728133678436
53	-338.09433	357.33575	0.0	-1283.5156	256.0	0.0	256.0	256.0	-252.18066	102.23348	-211.61864	-1059.6385	276480	4.7963113e-09	121505.5	-0.0071554193	-9177.891	2.1086042	0.0051952885	0.032421876	79.0	213.98184	552.0762	552.0762	21120.76467871666
