Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
78	-242.23369	103.038506	-98.016014	-583.6327	256.0	0.0	256.0	256.0	-250.50848	59.330093	-188.9672	-736.33264	2022400	2.9802323e-09	8085.175	-0.001488731	-226.38867	0.74057984	2.586178	0.0065135206	-1.6358682e-08	0.07160156	0.0	79.0	-200.39725	41.836464	41.836464	13045.24070262909
79	-246.23982	141.15883	-100.49884	-1069.7692	256.0	0.0	256.0	256.0	-243.55524	68.80069	-187.72148	-1004.41095	2048000	-1.07288365e-08	13727.607	-0.001071825	-595.4258	0.7301483	2.5853412	0.00535967	2.6574358e-07	0.07582031	0.0	79.0	-197.87135	48.368496	48.368496	13208.631841182709
80	-253.84	99.17941	-66.56247	-682.7601	256.0	0.0	256.0	256.0	-244.0599	62.14382	-180.96977	-910.1362	2073600	2.3841857e-09	8913.731	-0.0011959386	-916.76514	0.7295281	2.57772	0.0041252635	9.308569e-09	0.050273437	0.0	79.0	-201.79976	52.040207	52.040207	13380.063154220581
81	-267.77087	159.8228	-105.38566	-1274.1265	256.0	0.0	256.0	256.0	-258.8841	54.023857	-189.79024	-909.6887	2099200	3.5762786e-09	18507.584	-0.0012443268	-2792.919	0.78374773	2.5793574	0.0068779145	-3.5297127e-08	0.08148438	0.0	79.0	-210.42384	57.34705	57.34705	13546.25623178482
82	-248.02454	96.10224	-112.667816	-716.7134	256.0	0.0	256.0	256.0	-255.33754	67.334885	-175.82375	-949.70465	2124800	-5.9604643e-10	7263.959	-0.0011567229	-457.6875	0.75747484	2.578141	0.005516367	2.6111957e-07	0.06480469	0.0	79.0	-198.99762	49.02689	49.02689	13712.568529367447
83	-246.17911	114.93721	-78.80122	-705.35114	256.0	0.0	256.0	256.0	-250.80704	57.879646	-185.7475	-818.35156	2150400	-6.556511e-09	10026.714	-0.001564576	-384.48145	0.7334515	2.5733945	0.0063741086	-7.198192e-08	0.08574219	0.0	79.0	-188.3042	57.87488	57.87488	13882.065798997879
84	-234.99197	93.33901	-97.0166	-545.111	256.0	0.0	256.0	256.0	-240.91154	46.245132	-185.6664	-667.92993	2176000	-1.37090685e-08	6684.9326	-0.0015188389	-337.1499	0.7336951	2.578209	0.0057355487	-1.0248739e-07	0.06820312	0.0	79.0	-190.47281	44.519142	44.519142	14044.300428152084
85	-239.29317	110.191246	-64.762474	-680.34674	256.0	0.0	256.0	256.0	-236.78378	54.278446	-181.07013	-669.7043	2201600	-3.5762786e-09	9382.87	-0.0015957343	-289.71387	0.7786415	2.5806832	0.0071031074	-1.4554243e-07	0.090429686	0.0	79.0	-187.28644	52.006718	52.006718	14204.825602769852
86	-251.5533	135.7672	-74.17777	-832.7639	256.0	0.0	256.0	256.0	-245.04155	71.15052	-166.03836	-1023.0407	2227200	2.5331974e-09	11201.532	-0.0011679534	-937.6172	0.7368723	2.579167	0.0068436502	1.4321878e-07	0.06628906	0.0	79.0	-185.16747	66.38582	66.38582	14373.3370885849
87	-244.8464	117.22642	-75.14045	-765.47394	256.0	0.0	256.0	256.0	-243.13045	75.24959	-170.06282	-866.1758	2252800	0.0	9524.205	-0.0011879301	-256.01562	0.714528	2.582151	0.0045354343	2.5959218e-07	0.05484375	0.0	79.0	-205.33563	39.51076	39.51076	14539.193657398224
88	-252.8356	120.81536	-93.891716	-704.11414	256.0	0.0	256.0	256.0	-247.31334	67.59993	-172.92787	-710.3327	2278400	1.07288365e-08	10128.849	-0.001310339	-175.83301	0.73753417	2.5772977	0.0056114495	-4.2400322e-07	0.071835935	0.0	79.0	-203.17683	49.658775	49.658775	14705.454540252686
89	-234.85095	93.68852	-90.37613	-601.2798	256.0	0.0	256.0	256.0	-246.46379	56.75775	-166.45581	-710.8421	2304000	1.1920929e-09	7055.4233	-0.0016007364	-372.31982	0.68136233	2.5813687	0.006773895	-1.919223e-07	0.0765625	0.0	79.0	-196.36278	38.488174	38.488174	14875.456318378448
90	-251.6224	125.12894	-86.87594	-778.18524	256.0	0.0	256.0	256.0	-244.73753	61.079346	-180.6165	-691.3221	2329600	0.0	9992.089	-0.0011357308	-532.47363	0.70521224	2.5828927	0.004310505	-3.058836e-07	0.06390625	0.0	79.0	-211.81992	39.802494	39.802494	15043.671132326126
91	-235.44267	106.42084	-69.55222	-639.0075	256.0	0.0	256.0	256.0	-242.93974	63.156204	-177.48625	-747.01074	2355200	1.7881393e-09	7964.7314	-0.0015759539	-257.06006	0.6545301	2.5748627	0.006101775	2.1442771e-07	0.07035156	0.0	79.0	-187.40546	48.037228	48.037228	15199.112708330154
92	-240.58916	105.58206	-55.06903	-631.29596	256.0	0.0	256.0	256.0	-237.14552	59.922455	-170.21619	-699.35345	2380800	-8.34465e-09	9265.142	-0.0011851155	-363.04688	0.6884534	2.578138	0.0056820796	1.590792e-07	0.0621875	0.0	79.0	-184.36568	56.223476	56.223476	15364.47648859024
93	-240.65038	91.45228	-102.23116	-560.35443	256.0	0.0	256.0	256.0	-238.97638	40.177975	-184.9017	-659.7797	2406400	5.9604646e-09	6669.404	-0.0021147265	-148.89111	0.7139471	2.579904	0.008324873	2.6418363e-07	0.0946875	0.0	79.0	-196.45422	44.196182	44.196182	15531.653263092041
94	-253.14853	115.135765	-109.29969	-778.7146	256.0	0.0	256.0	256.0	-243.80937	49.224636	-193.36142	-664.354	2432000	-1.1920929e-09	9770.709	-0.001126622	-558.8701	0.6804596	2.5785184	0.0060240882	7.56802e-07	0.076054685	0.0	79.0	-192.66106	60.487473	60.487473	15697.256360769272
95	-223.05731	83.85977	-92.66464	-661.1213	256.0	0.0	256.0	256.0	-244.47057	45.922634	-182.33218	-826.8102	2457600	-9.536743e-09	6177.9175	-0.0015857541	-609.2124	0.63784593	2.5782783	0.0056060255	-2.54903e-08	0.075742185	0.0	79.0	-165.63998	57.417313	57.417313	15863.507039308548
96	-246.96268	131.06346	-98.16371	-977.2027	256.0	0.0	256.0	256.0	-233.18018	59.796364	-182.60243	-798.0426	2483200	-4.172325e-09	10990.925	-0.0014652377	-1097.457	0.6551987	2.580987	0.004628931	-1.8580816e-07	0.059492186	0.0	79.0	-207.06682	39.895836	39.895836	16019.201033830643
97	-245.06123	147.78413	-78.605576	-1219.8638	256.0	0.0	256.0	256.0	-243.17853	83.638214	-173.72087	-959.21027	2508800	3.5762786e-09	13053.151	-0.0015483678	-867.73145	0.61916876	2.583061	0.0048893774	-8.302834e-07	0.0584375	0.0	79.0	-206.09369	38.967545	38.967545	16186.026425600052
98	-249.47314	148.69296	-80.77169	-941.72504	256.0	0.0	256.0	256.0	-243.77426	94.238	-164.422	-1158.0509	2534400	1.1622905e-08	16679.377	-0.0014821237	-1229.3242	0.6257389	2.5849915	0.007024612	-5.3819736e-07	0.076289065	0.0	79.0	-214.16136	35.311817	35.311817	16354.14261507988
99	-262.35077	162.39865	-92.91875	-1378.4626	256.0	0.0	256.0	256.0	-253.57765	78.92216	-172.62334	-1086.9607	2560000	1.4305114e-08	18586.14	-0.001450088	-628.4492	0.63221496	2.584281	0.0065593417	-2.986379e-07	0.07613281	0.0	79.0	-221.54463	40.80613	40.80613	16524.921978235245
100	-242.75797	100.453835	-100.30537	-586.3188	256.0	0.0	256.0	256.0	-249.69637	64.68692	-165.60071	-880.2706	2585600	-4.7683715e-09	8466.085	-0.0013951468	-554.25244	0.61526364	2.5799096	0.006066658	-2.1951273e-07	0.0690625	0.0	79.0	-204.49779	38.260136	38.260136	16699.228986740112
101	-223.08156	96.82991	-73.48932	-656.17944	256.0	0.0	256.0	256.0	-243.25082	47.535816	-173.8542	-839.6812	2611200	7.152557e-09	7454.575	-0.0015999507	-574.6421	0.61990565	2.5833433	0.007222427	-1.9711442e-07	0.0675	0.0	79.0	-169.79408	53.287495	53.287495	16862.99484062195
102	-251.9516	99.606964	-101.97642	-743.09937	256.0	0.0	256.0	256.0	-230.05367	56.61335	-150.94872	-811.4054	2636800	5.9604646e-09	8491.006	-0.0013677615	-1010.83984	0.65229094	2.5750043	0.007649947	7.449789e-07	0.07855469	0.0	79.0	-200.10332	51.84829	51.84829	17034.76294374466
103	-224.41743	71.39841	-84.70214	-523.71094	256.0	0.0	256.0	256.0	-247.24658	33.805653	-180.65431	-554.86017	2662400	5.9604643e-10	4796.933	-0.0013951445	-701.24634	0.61106735	2.5750523	0.004487124	-1.3533188e-06	0.05738281	0.0	79.0	-167.04738	57.37007	57.37007	17202.50666332245
104	-231.49715	98.8886	-101.03604	-701.59644	256.0	0.0	256.0	256.0	-227.06258	43.543148	-166.29628	-674.07837	2688000	3.5762786e-09	6857.814	-0.0014101953	-429.6704	0.6429999	2.5883214	0.0069731222	4.082336e-06	0.09003906	0.0	79.0	-189.60649	41.890697	41.890697	17365.40038561821
105	-225.59186	100.31547	-50.05821	-631.49445	256.0	0.0	256.0	256.0	-227.04381	49.57488	-154.47227	-710.2032	2713600	-1.1920929e-09	7879.3394	-0.0013071751	-105.51123	0.60705274	2.585906	0.004819723	-8.156523e-08	0.057421874	0.0	79.0	-174.71936	50.87254	50.87254	17532.723991394043
106	-269.6006	145.69223	-87.5197	-948.9144	256.0	0.0	256.0	256.0	-240.3697	77.119835	-164.22601	-984.8828	2739200	7.152557e-09	15526.42	-0.0013845265	-1117.6611	0.6472827	2.5785034	0.005547913	-5.21997e-07	0.06265625	0.0	79.0	-214.67857	54.922016	54.922016	17698.355724334717
107	-253.97076	138.72803	-96.42367	-938.42737	256.0	0.0	256.0	256.0	-263.24493	75.21838	-188.04457	-1119.9896	2764800	5.9604646e-09	13240.791	-0.0016650241	-315.55957	0.61061126	2.5804596	0.006256653	4.627509e-07	0.07265625	0.0	79.0	-214.24811	39.722668	39.722668	17863.717294692993
108	-248.17053	120.52414	-97.65508	-966.1038	256.0	0.0	256.0	256.0	-249.44008	69.42816	-187.35709	-1046.3173	2790400	7.152557e-09	11267.46	-0.001691525	-359.56738	0.60275245	2.582892	0.008001607	8.133985e-07	0.091796875	0.0	79.0	-214.41177	33.758743	33.758743	18033.701110839844
109	-268.8493	148.30463	-72.51302	-1088.0385	256.0	0.0	256.0	256.0	-256.70715	79.214836	-174.92455	-1046.3699	2816000	9.536743e-09	16061.229	-0.0015019703	-333.35352	0.6186191	2.5843396	0.009364861	-1.1564698e-07	0.09492187	0.0	79.0	-221.69551	47.153828	47.153828	18201.934787273407
110	-249.25465	118.21864	-97.4248	-991.47784	256.0	0.0	256.0	256.0	-263.26636	54.68518	-186.10173	-838.4203	2841600	-4.7683715e-09	9695.407	-0.001696899	-769.8408	0.6088335	2.5797918	0.004550023	2.937331e-06	0.0653125	0.0	79.0	-212.21129	37.04341	37.04341	18376.874112844467
111	-238.60527	110.84538	-87.146255	-941.5124	256.0	0.0	256.0	256.0	-242.94568	69.240974	-164.6094	-915.25446	2867200	-6.556511e-09	8127.3213	-0.0010464854	-560.26514	0.6178922	2.5843713	0.005949668	-2.9056798e-07	0.061953124	0.0	79.0	-183.28374	55.321564	55.321564	18539.738965034485
112	-242.32472	104.93863	-93.31677	-629.2227	256.0	0.0	256.0	256.0	-238.0162	58.704292	-169.48709	-1088.6976	2892800	-1.4305114e-08	8822.271	-0.00096152065	-399.60254	0.60274965	2.5834296	0.004310881	-3.7998427e-07	0.05199219	0.0	79.0	-200.34592	41.978844	41.978844	18705.372905254364
113	-228.4544	102.508606	-74.82684	-599.05115	256.0	0.0	256.0	256.0	-241.74524	49.195812	-183.35156	-729.3709	2918400	1.013279e-08	7680.6733	-0.0011935091	-489.16602	0.60855204	2.583192	0.004162533	-2.7406494e-07	0.053398438	0.0	79.0	-175.79024	52.664185	52.664185	18873.56646847725
114	-278.97928	152.84927	-97.94993	-956.9462	256.0	0.0	256.0	256.0	-246.02414	90.66342	-167.73685	-996.86743	2944000	-4.7683715e-09	17914.672	-0.0016950988	-1616.4717	0.6462746	2.573614	0.010496328	-1.3198098e-06	0.067929685	0.0	79.0	-220.67873	58.30054	58.30054	19042.499661922455
115	-226.67354	120.337204	-83.370544	-1141.586	256.0	0.0	256.0	256.0	-263.50925	59.67213	-188.804	-990.58563	2969600	1.5497207e-08	9936.642	-0.0015882993	-2307.5254	0.60867	2.5741808	0.0037248796	-9.0957155e-07	0.046367187	0.0	79.0	-176.36768	50.30584	50.30584	19206.067426919937
116	-234.89154	100.76573	-59.438194	-529.8046	256.0	0.0	256.0	256.0	-227.64467	61.979465	-151.8359	-1004.37134	2995200	1.1324882e-08	7836.3965	-0.0017299146	-458.9839	0.59187895	2.5711453	0.0045117373	-3.6577649e-06	0.058554687	0.0	79.0	-173.07079	61.820736	61.820736	19377.367665290833
117	-252.3134	164.58725	-83.32816	-1203.3711	256.0	0.0	256.0	256.0	-239.98227	73.08317	-169.62883	-1108.6423	3020800	3.8743018e-09	17771.957	-0.0018159184	-2524.7373	0.60634637	2.5804162	0.0073291673	1.9652302e-06	0.075	0.0	79.0	-211.19194	41.12147	41.12147	19546.91958451271
118	-238.21437	114.31077	-49.0076	-724.8984	256.0	0.0	256.0	256.0	-245.94978	86.94528	-156.33344	-1122.8849	3046400	5.5134297e-09	11403.732	-0.0013853634	-1386.3008	0.57410926	2.5775018	0.0041606077	1.4968077e-06	0.05640625	0.0	79.0	-194.72034	43.49405	43.49405	19712.578590154648
119	-251.88326	101.53849	-78.75626	-547.07935	256.0	0.0	256.0	256.0	-242.4241	51.700825	-171.77274	-658.45355	3072000	2.3841857e-09	8208.15	-0.0012348294	-247.78418	0.5877077	2.5809858	0.002657122	-4.3572857e-07	0.045078125	0.0	79.0	-202.9605	48.92275	48.92275	19883.715615034103
120	-230.74008	93.6541	-80.00033	-490.85114	256.0	0.0	256.0	256.0	-246.39319	40.572	-187.73021	-581.9084	3097600	-2.3841857e-09	7325.0786	-0.002252651	-327.1787	0.590908	2.584673	0.006488615	-3.5584671e-06	0.06429687	0.0	79.0	-183.9605	46.77958	46.77958	20050.13596200943
121	-231.44806	86.486206	-99.43085	-501.03354	256.0	0.0	256.0	256.0	-230.39908	43.84876	-167.58644	-519.19354	3123200	0.0	5621.4785	-0.0015302801	-62.765625	0.61242694	2.584513	0.00397634	-4.4577288e-07	0.05332031	0.0	79.0	-176.7733	54.674774	54.674774	20217.42566728592
122	-249.1432	104.99435	-94.01708	-625.3079	256.0	0.0	256.0	256.0	-238.23544	52.578014	-174.94786	-715.31665	3148800	0.0	8113.286	-0.0019038367	-206.70605	0.6008152	2.583764	0.0065699876	4.5210404e-06	0.057851564	0.0	79.0	-204.01987	45.123306	45.123306	20384.880273342133
123	-262.24594	103.71051	-77.37036	-620.3265	256.0	0.0	256.0	256.0	-248.57707	53.054363	-179.42238	-671.15906	3174400	1.5497207e-08	7552.76	-0.001288321	-322.60205	0.61671156	2.5769043	0.004545905	6.049196e-06	0.0521875	0.0	79.0	-208.60493	53.640972	53.640972	20546.305627822876
124	-245.54597	106.53198	-67.693146	-607.3202	256.0	0.0	256.0	256.0	-259.19073	58.401608	-188.44685	-732.151	3200000	-4.7683715e-09	8878.861	-0.0014462733	-508.12988	0.5748939	2.5784945	0.005524144	-2.5809277e-07	0.068242185	0.0	79.0	-198.2796	47.266407	47.266407	20710.182129621506
125	-245.71722	106.72806	-83.752075	-655.05896	256.0	0.0	256.0	256.0	-245.99203	51.59724	-175.26814	-651.43964	3225600	5.5134297e-09	8387.589	-0.0016290696	-361.86523	0.5511043	2.582298	0.0064176107	9.813252e-07	0.059921876	0.0	79.0	-194.89008	50.827187	50.827187	20881.66782259941
126	-235.38437	98.81756	-90.98806	-612.43256	256.0	0.0	256.0	256.0	-246.65675	58.757065	-180.81685	-734.40924	3251200	0.0	6556.1323	-0.0014017117	-276.46094	0.59198165	2.5819154	0.005212705	3.362382e-06	0.068476565	0.0	79.0	-191.24818	44.13618	44.13618	21038.89477801323
127	-244.01639	83.149994	-91.406006	-483.6959	256.0	0.0	256.0	256.0	-235.2014	50.979237	-167.90256	-586.6858	3276800	-1.1920929e-09	5562.0913	-0.0016639292	-267.59082	0.57980937	2.5756762	0.0045512524	4.4936687e-06	0.065	0.0	79.0	-189.83368	54.182728	54.182728	21206.010309934616
128	-243.79523	103.07826	-62.56308	-546.96893	256.0	0.0	256.0	256.0	-242.07564	42.24658	-183.0272	-588.4914	3302400	1.66893e-08	8279.285	-0.0017207473	-262.94873	0.55777764	2.583227	0.0067541962	-5.4551754e-07	0.06976563	0.0	79.0	-206.23271	37.562504	37.562504	21371.745711803436
129	-257.9953	144.05693	-75.924255	-782.51355	256.0	0.0	256.0	256.0	-248.3181	62.45983	-171.7432	-745.52026	3328000	1.3113022e-08	14666.553	-0.0012968528	-964.0049	0.5817227	2.5783343	0.005031228	-5.2853443e-06	0.06472656	0.0	79.0	-198.79758	59.1977	59.1977	21537.931409835815
130	-255.65662	128.6772	-98.32456	-1024.186	256.0	0.0	256.0	256.0	-261.17395	84.030655	-151.84505	-898.8428	3353600	0.0	10215.471	-0.0013123846	-1068.1016	0.5412895	2.5837948	0.007157998	9.361114e-06	0.06800781	0.0	79.0	-206.68019	48.976437	48.976437	21706.132434368134
131	-237.70712	105.013565	-111.0689	-688.99414	256.0	0.0	256.0	256.0	-243.3958	55.72431	-159.48148	-920.9941	3379200	-1.7881393e-09	8693.296	-0.0015406049	-643.79785	0.57195705	2.5779815	0.007943741	-1.5183352e-06	0.07972656	0.0	79.0	-171.1527	66.55443	66.55443	21874.38593196869
132	-252.47316	135.52618	-82.11266	-901.82666	256.0	0.0	256.0	256.0	-243.44246	69.29856	-167.72357	-784.6005	3404800	-7.152557e-09	12165.643	-0.0015205408	-492.61914	0.55512154	2.579958	0.007957748	1.4710845e-06	0.04808594	0.0	79.0	-196.0726	56.400547	56.400547	22046.45389199257
133	-239.15813	113.88796	-103.182	-669.11053	256.0	0.0	256.0	256.0	-250.99384	66.34281	-171.28798	-877.40204	3430400	-4.7683715e-09	8691.039	-0.0011916136	-429.83008	0.54846156	2.5826576	0.003066612	-4.5124906e-07	0.0371875	0.0	79.0	-192.57092	46.587173	46.587173	22213.20242857933
134	-249.08759	102.47777	-82.09264	-579.7416	256.0	0.0	256.0	256.0	-241.52489	66.35291	-164.31844	-715.74335	3456000	1.1920929e-09	8526.945	-0.0012491524	-617.4614	0.5855974	2.5733166	0.003547294	-5.7029074e-06	0.059023436	0.0	79.0	-190.66867	58.418915	58.418915	22378.963081121445
135	-239.21619	86.74689	-70.83744	-556.5388	256.0	0.0	256.0	256.0	-245.73466	46.063656	-174.95752	-580.26196	3481600	4.7683715e-09	5994.6636	-0.0011041999	-118.12598	0.58499646	2.5754485	0.0030275395	3.2086018e-06	0.0421875	0.0	79.0	-178.62195	60.594223	60.594223	22541.34795808792
136	-261.73596	133.52968	-104.54103	-898.4101	256.0	0.0	256.0	256.0	-246.58424	56.665134	-176.69896	-744.74664	3507200	1.6391278e-08	13011.789	-0.0013886279	-736.16895	0.6082117	2.5791366	0.006243385	-1.2777443e-05	0.0790625	0.0	79.0	-199.08804	62.647892	62.647892	22710.31015443802
137	-223.86996	98.32396	-62.77175	-645.6282	256.0	0.0	256.0	256.0	-250.97571	54.76056	-176.71616	-881.66296	3532800	4.7683715e-09	8054.002	-0.0017400741	-916.03955	0.54248655	2.580001	0.006307894	2.9772985e-07	0.08085938	0.0	79.0	-165.07178	58.798195	58.798195	22878.83358478546
138	-242.94992	88.0194	-96.340126	-519.9337	256.0	0.0	256.0	256.0	-225.81946	47.539948	-156.0727	-670.338	3558400	-9.536743e-09	6479.4614	-0.0016425645	-497.28516	0.5606559	2.576839	0.0043419865	9.380174e-06	0.047148436	0.0	79.0	-182.36385	60.58607	60.58607	23046.062319993973
139	-226.25587	87.65602	-103.45937	-497.29184	256.0	0.0	256.0	256.0	-242.0415	37.690285	-178.89456	-549.1219	3584000	1.9073486e-08	6491.1924	-0.001803422	-392.34814	0.5582071	2.5771456	0.005782646	1.50498e-06	0.062304687	0.0	79.0	-164.64398	61.6119	61.6119	23210.945439100266
140	-257.24963	152.36948	-58.931023	-1251.4401	256.0	0.0	256.0	256.0	-232.70451	57.484566	-170.49193	-797.73315	3609600	4.172325e-09	16727.695	-0.0018129551	-3601.7031	0.548102	2.58787	0.0048610657	-3.2034004e-06	0.055703126	0.0	79.0	-203.8641	53.38551	53.38551	23381.573752641678
141	-223.2713	91.41823	-94.398315	-714.8747	256.0	0.0	256.0	256.0	-248.63983	77.46927	-162.50473	-1093.551	3635200	-5.9604646e-09	6836.325	-0.0013400412	-1548.5752	0.5392018	2.5788105	0.004730648	-1.0750303e-05	0.06566406	0.0	79.0	-171.40688	51.864418	51.864418	23547.241713285446
142	-235.9731	95.218254	-79.45504	-609.1172	256.0	0.0	256.0	256.0	-223.54462	54.144894	-164.68388	-752.60077	3660800	5.9604646e-09	6880.005	-0.0016487539	-423.26855	0.5115558	2.576715	0.004822919	-1.4687516e-06	0.06027344	0.0	79.0	-183.07745	52.89566	52.89566	23712.730185508728
143	-281.3715	142.96466	-67.92043	-964.22034	256.0	0.0	256.0	256.0	-248.1096	67.47486	-176.0447	-857.7845	3686400	2.3841857e-09	16345.43	-0.0015480887	-1639.7246	0.5562128	2.573809	0.00738152	1.2121499e-05	0.072460935	0.0	79.0	-220.21933	61.15213	61.15213	23878.669835329056
144	-257.3237	175.36812	-92.54713	-1361.1702	256.0	0.0	256.0	256.0	-277.36343	81.44674	-197.10078	-958.7902	3712000	3.5762786e-09	19240.465	-0.001307332	-2613.463	0.54838264	2.5751793	0.005692092	-3.8994103e-06	0.06976563	0.0	79.0	-198.07248	59.25125	59.25125	24045.24330806732
145	-234.79144	114.417465	-83.60486	-943.95123	256.0	0.0	256.0	256.0	-243.88942	79.85166	-175.68591	-1222.9459	3737600	-7.152557e-09	8880.326	-0.001124779	-683.97656	0.5196045	2.578839	0.0050324537	5.407585e-07	0.060234375	0.0	79.0	-182.41357	52.37786	52.37786	24210.66681575775
146	-244.37549	111.21401	-97.12591	-866.832	256.0	0.0	256.0	256.0	-236.48859	62.190933	-177.36285	-1115.0007	3763200	-3.8743018e-09	9727.387	-0.0010143811	-589.5498	0.53252864	2.5751877	0.005512353	-3.6860863e-06	0.05984375	0.0	79.0	-186.63994	57.735523	57.735523	24378.868935346603
147	-253.88959	120.87499	-92.97916	-965.8238	256.0	0.0	256.0	256.0	-245.75426	62.47761	-176.37596	-971.22723	3788800	-7.450581e-09	11524.996	-0.0016809136	-275.56152	0.53602594	2.5787964	0.00880539	6.281352e-07	0.080585934	0.0	79.0	-195.83029	58.05928	58.05928	24549.828069210052
148	-229.25975	99.05752	-83.774055	-646.8381	256.0	0.0	256.0	256.0	-249.65723	37.596886	-183.40823	-831.0521	3814400	-2.3841857e-09	8378.051	-0.0015382678	-697.29346	0.517009	2.5859237	0.0048711016	3.9044767e-06	0.050625	0.0	79.0	-191.4391	37.820652	37.820652	24720.49843120575
149	-242.80792	102.337204	-79.36791	-626.46313	256.0	0.0	256.0	256.0	-234.89923	62.22965	-171.54535	-867.05194	3840000	0.0	8278.671	-0.0014857436	-503.03955	0.5264018	2.5793867	0.006395409	9.848229e-06	0.058203124	0.0	79.0	-192.82648	49.981426	49.981426	24889.780061483383
150	-239.5969	89.06462	-86.75729	-573.7504	256.0	0.0	256.0	256.0	-240.43535	42.107353	-170.78609	-591.7971	3865600	0.0	6592.844	-0.0014635944	-286.90527	0.5080868	2.5748327	0.004157986	-1.7768694e-05	0.05828125	0.0	79.0	-186.97804	52.618843	52.618843	25062.348120450974
151	-218.73224	84.38095	-68.241936	-556.8148	256.0	0.0	256.0	256.0	-237.01515	36.70866	-185.68657	-517.24927	3891200	-8.34465e-09	6023.122	-0.0011980307	-419.45264	0.49079648	2.584188	0.004155657	-1.7446639e-05	0.043359376	0.0	79.0	-177.35701	41.375282	41.375282	25220.555574178696
152	-250.385	124.83555	-61.890835	-665.0187	256.0	0.0	256.0	256.0	-226.22531	58.147152	-167.70924	-703.4225	3916800	0.0	12105.049	-0.0015592766	-982.68164	0.49567166	2.5863178	0.0040670903	5.264203e-06	0.051914062	0.0	79.0	-213.54443	36.84053	36.84053	25385.837975502014
153	-230.50093	101.931404	-100.09521	-715.3019	256.0	0.0	256.0	256.0	-244.83586	53.329533	-169.34279	-704.9329	3942400	1.1920929e-09	7402.4863	-0.0013446814	-698.65625	0.49056634	2.5781238	0.003989765	-9.056102e-06	0.04957031	0.0	79.0	-183.96765	46.533295	46.533295	25551.505290031433
154	-243.6535	125.20385	-76.870804	-632.9106	256.0	0.0	256.0	256.0	-233.9575	72.83032	-174.13565	-943.56464	3968000	1.4305114e-08	11838.709	-0.0017170572	-641.40137	0.4797541	2.5802631	0.0068534957	-9.885989e-06	0.069179684	0.0	79.0	-198.53209	45.121372	45.121372	25721.52760028839
155	-230.95361	84.252365	-81.1091	-521.3683	256.0	0.0	256.0	256.0	-241.32117	56.706905	-151.24521	-629.2888	3993600	5.9604643e-10	6186.7437	-0.0015588722	-676.7295	0.47948876	2.5804205	0.0041186837	-1.7182064e-06	0.059179686	0.0	79.0	-167.32138	63.632225	63.632225	25891.526529073715
156	-232.36726	100.432846	-82.460754	-664.2559	256.0	0.0	256.0	256.0	-230.04129	41.764397	-176.02698	-697.20776	4019200	-6.8545343e-09	7432.543	-0.0012086508	-500.2837	0.47583985	2.5748925	0.0025533894	-7.4447134e-06	0.04421875	0.0	79.0	-174.93086	57.43646	57.43646	26056.246905326843
157	-247.93834	131.73909	-62.91954	-960.23676	256.0	0.0	256.0	256.0	-238.57227	59.864746	-164.52805	-857.2893	4044800	-3.5762786e-09	11683.027	-0.0017704219	-827.4502	0.50423425	2.5823383	0.006233108	-1.1083768e-05	0.06882813	0.0	79.0	-189.66966	58.26866	58.26866	26221.690727233887
158	-230.45256	110.31801	-76.98742	-978.1851	256.0	0.0	256.0	256.0	-239.38057	75.19215	-167.68259	-1129.0555	4070400	-9.834767e-09	7736.7944	-0.0013145093	-878.7495	0.47140685	2.5818982	0.0051020803	7.4489926e-06	0.06921875	0.0	79.0	-170.82018	59.632423	59.632423	26391.12828183174
159	-222.69963	133.47952	-77.46544	-1215.8228	256.0	0.0	256.0	256.0	-228.89551	61.231255	-168.41774	-1062.9321	4096000	-1.1920929e-09	12942.24	-0.0013462496	-453.38477	0.4390654	2.5769491	0.0047443705	7.288172e-06	0.045859374	0.0	79.0	-177.75916	44.940468	44.940468	26562.981330871582
160	-241.1908	100.95041	-91.11485	-660.85004	256.0	0.0	256.0	256.0	-226.15962	63.69688	-161.23494	-1148.9508	4121600	-8.34465e-09	8642.803	-0.0012184655	-996.81445	0.47794488	2.584286	0.003918801	1.571522e-05	0.0459375	0.0	79.0	-195.06326	46.12754	46.12754	26733.07289791107
161	-232.80489	101.86404	-83.87022	-770.7302	256.0	0.0	256.0	256.0	-242.13353	55.52738	-178.2848	-863.8713	4147200	1.1920929e-09	7400.3574	-0.001285727	-373.36133	0.46874288	2.5738692	0.0033689851	-7.338431e-06	0.047382813	0.0	79.0	-183.26717	49.53771	49.53771	26903.370088338852
162	-242.35426	110.140274	-81.60016	-915.4921	256.0	0.0	256.0	256.0	-232.37433	59.07319	-161.19907	-874.5853	4172800	-5.3644182e-09	8534.554	-0.0016448433	-557.1538	0.48499283	2.5801153	0.005007739	-7.300475e-06	0.04765625	0.0	79.0	-191.34045	51.013794	51.013794	27071.677896738052
