Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
32	-12.215915	12.260433	-1.0	-62.361557	256.0	0.0	256.0	256.0	-12.978312	5.312829	-9.642667	-63.595894	844800	0.2308329	124.35656	-0.005557686	-1.437851	0.18916947	1.4046817	0.0005634464	0.20575508	0.004765625	0.70851564	79.0	11.262451	23.478367	23.478367	4099.744035959244
33	-13.360212	11.692131	-1.0	-53.07897	256.0	0.0	256.0	256.0	-12.355054	4.904553	-8.924077	-59.995003	870400	0.23293748	114.93845	-0.005575761	-1.3966446	0.19593243	1.994032	0.000958747	0.1375081	0.005546875	0.64746094	79.0	6.347092	19.707302	19.707302	4231.007903575897
34	-10.688132	13.676883	-1.0910183	-65.20914	256.0	0.0	256.0	256.0	-13.122959	5.1479177	-10.018782	-72.24194	896000	0.20833936	151.05463	-0.010990307	-7.833496	0.1574647	1.7933885	0.01682651	0.18688919	0.048476562	0.64867187	78.0	9.642038	20.330172	20.330172	4358.094341754913
35	-12.197112	15.255767	-1.0	-76.59698	256.0	0.0	256.0	256.0	-10.768281	5.9883075	-7.0052967	-67.6998	921600	0.20764275	187.04047	-0.0078118593	-3.9557343	0.21758293	1.3215356	0.0005636078	0.20434211	0.0008984375	0.71617186	79.0	12.15601	24.353117	24.353117	4486.272038698196
36	-11.843946	14.965954	-1.0	-74.86449	256.0	0.0	256.0	256.0	-12.571212	6.940837	-7.706912	-89.219444	947200	0.20973785	172.6127	-0.003598541	-1.3622589	0.2261388	1.8468144	0.00020906163	0.045247555	0.0015234374	0.45460936	79.0	11.438895	23.282843	23.282843	4610.46252655983
37	-9.813574	10.641381	-1.0	-55.008	256.0	0.0	256.0	256.0	-10.930824	4.4042273	-7.517442	-63.089634	972800	0.22918802	94.477585	-0.0059517324	-1.6737213	0.18018745	1.7706299	0.002270244	0.2420603	0.01875	0.68847656	79.0	5.6346745	15.448251	15.448251	4734.340946674347
38	-9.366801	9.90166	-1.0	-48.469845	256.0	0.0	256.0	256.0	-9.956464	4.7900343	-6.019957	-65.20822	998400	0.22648954	83.97521	-0.0037807822	-1.628746	0.16938148	1.3198591	0.016119814	0.015775956	0.06769531	0.19777344	35.0	10.913521	20.280323	20.280323	4828.130804538727
39	-12.329462	15.903261	-1.0	-100.997	256.0	0.0	256.0	256.0	-9.705097	5.3861823	-6.06151	-81.04213	1024000	0.19146328	209.45496	-0.007912248	-11.0563965	0.24018016	1.3145431	0.00078982144	0.32391503	0.009375	0.6433203	79.0	11.808934	24.138395	24.138395	4958.798209905624
40	-10.746831	13.174629	-1.0	-71.31998	256.0	0.0	256.0	256.0	-11.787534	5.4120827	-7.7402897	-77.14233	1049600	0.21261863	141.36053	-0.00306575	-3.111847	0.21081543	1.1642938	0.0075868885	0.046300534	0.040195312	0.3466797	79.0	4.9740114	15.720844	15.720844	5088.560606241226
41	-10.977155	11.617581	-1.0	-53.854603	256.0	0.0	256.0	256.0	-10.978952	5.8052826	-6.809349	-115.6652	1075200	0.21957359	111.5006	-0.054256946	-1.7511673	0.21588837	0.92606074	0.0012083192	1.5470926	0.009140625	0.8713672	79.0	7.9297986	18.90695	18.90695	5212.581789970398
