Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossN	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
63	-7.3945775	8.986345	-1.0	-43.85416	256.0	0.0	256.0	256.0	-7.2448535	4.821386	-5.6506677	-53.302067	1638400	-5.9604643e-10	-5.9604643e-10	61.034424	-0.00094758574	-0.5245819	0.074050024	1.69402	-2.4120847e-05	0.00405311	0.002109375	0.03	79.0	18.264004	25.65858	25.65858	10645.180864810944
64	-6.2464614	7.6213837	-1.0	-40.448742	256.0	0.0	256.0	256.0	-6.9306006	3.2028053	-5.876762	-42.46671	1664000	3.5762786e-09	3.5762786e-09	48.177135	-0.00068884133	-0.62514496	0.058538295	1.6848764	-8.731419e-05	0.0048717232	0.0025	0.0365625	79.0	11.955885	18.202347	18.202347	10811.693286657333
65	-6.9743834	8.87499	-1.0	-46.639133	256.0	0.0	256.0	256.0	-6.515827	3.66802	-5.2402086	-32.37412	1689600	-7.7486035e-09	-7.152557e-09	58.32534	-0.00055083755	-1.6106911	0.073543966	1.6681507	0.0002868903	0.0034656085	0.0012890626	0.022773437	79.0	10.641209	17.615591	17.615591	10982.451495170593
66	-6.5453706	6.701773	-1.0	-34.743896	256.0	0.0	256.0	256.0	-6.691169	4.069417	-5.465418	-55.87256	1715200	-2.9802323e-09	-4.4703485e-09	40.981964	-0.0013174682	-2.4128418	0.057536736	1.6386102	0.00014978845	0.006247977	0.0026171876	0.03730469	79.0	11.596396	18.141766	18.141766	11149.712114810944
67	-6.801259	8.393096	-1.0	-51.364956	256.0	0.0	256.0	256.0	-6.7370915	3.0142975	-5.746905	-35.318405	1740800	-2.3841857e-09	-2.3841857e-09	57.387394	-0.0013343478	-1.0199509	0.06097437	1.6494186	0.00014239142	0.005348754	0.00515625	0.05578125	79.0	13.555603	20.356865	20.356865	11317.273048877716
68	-8.138065	8.976388	-1.0	-40.936092	256.0	0.0	256.0	256.0	-6.923842	3.8318622	-5.631205	-35.10295	1766400	-7.450581e-09	-8.046627e-09	67.84348	-0.0005598268	-1.9644012	0.071540385	1.647471	4.2731295e-05	0.00407638	0.00140625	0.039960936	79.0	11.925463	20.063528	20.063528	11487.95278596878
69	-6.441642	6.94658	-1.0	-39.40313	256.0	0.0	256.0	256.0	-7.807506	3.0243335	-6.773316	-33.846424	1792000	-1.1920929e-09	-2.3841857e-09	43.496395	-0.0010252058	-2.1864052	0.059086166	1.6502613	-0.00033280757	0.0045156544	0.001640625	0.03515625	79.0	9.705707	16.147348	16.147348	11658.523528575897
70	-6.528987	6.877816	-1.0	-37.06905	256.0	0.0	256.0	256.0	-6.4561687	2.6845903	-5.53662	-28.559658	1817600	-1.07288365e-08	-9.536743e-09	41.66321	-0.00036232948	-0.2643509	0.056412034	1.6428628	-0.00014561902	0.0045911297	0.00078125	0.039882813	79.0	11.377893	17.906883	17.906883	11826.042709589005
71	-8.606122	10.107352	-1.0	-47.78861	256.0	0.0	256.0	256.0	-7.042518	3.858875	-5.7867565	-46.039528	1843200	-4.7683715e-09	-4.7683715e-09	83.32478	-0.0005907592	-3.2713394	0.07212873	1.6125079	-9.0918766e-05	0.0030924394	0.00125	0.021601563	79.0	20.826973	29.433096	29.433096	11992.452089309692
72	-7.535232	9.929602	-1.0	-46.57301	256.0	0.0	256.0	256.0	-8.25819	3.6166096	-7.142207	-40.833168	1868800	4.7683715e-09	4.7683715e-09	76.69225	-0.00061339856	-2.4656982	0.06488247	1.6168231	0.0002472089	0.0046746815	0.0025390624	0.04824219	79.0	12.007626	19.542856	19.542856	12157.802940130234
73	-7.1164503	7.692066	-1.0	-30.560114	256.0	0.0	256.0	256.0	-7.20627	3.998551	-5.9690933	-45.473648	1894400	-4.7683715e-09	-3.5762786e-09	54.732193	-0.0011026275	-2.2446327	0.057215657	1.6119385	-0.00016045818	0.004160983	0.0035546876	0.039609376	79.0	8.08508	15.201532	15.201532	12322.485828638077
74	-6.692712	8.281405	-1.0	-41.059826	256.0	0.0	256.0	256.0	-7.13073	2.931241	-6.3622007	-43.748665	1920000	1.1920929e-08	1.1920929e-08	55.46751	-0.0005034399	-1.2740746	0.046877433	1.5754037	2.5819387e-05	0.004078558	0.0023046874	0.05667969	79.0	14.017146	20.709858	20.709858	12487.41408920288
