Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
31	-5.6667967	24.700994	0.0	-113.33594	256.0	0.0	256.0	256.0	-33.268646	14.567532	2.771479	-246.98096	163840	-8.195639e-09	1490.8875	-0.004219766	-940.7569	2.440422	0.0092418045	0.04375	79.0	-5.6667967	0.0	0.0	22654.366537570953
32	-0.296875	1.2183299	0.0	-5.5976562	256.0	0.0	256.0	256.0	-3.2524018	2.4673991	1.745822	-97.35578	168960	-2.9802323e-09	15.828267	-0.005945595	-11.839029	2.4063728	0.0030516717	0.057617188	79.0	-0.296875	0.0	0.0	23356.68039560318
33	-11.700781	50.634525	0.0	-232.40625	256.0	0.0	256.0	256.0	-2.1530585	9.890789	9.774237	-193.53122	174080	1.0430813e-08	2455.3809	-0.0039616805	-200.33008	2.390951	0.006084744	0.052734375	79.0	-4.8126955	6.888086	6.888086	24057.12323617935
34	-0.9085938	3.960468	0.0	-18.171875	256.0	0.0	256.0	256.0	-10.802412	10.635313	-1.008493	-294.93423	179200	9.313226e-11	214.88403	-0.006029361	-195.77072	2.379471	0.005427098	0.047265626	79.0	-0.9085938	0.0	0.0	24758.58457016945
35	-9.012695	27.04159	0.0	-91.50391	256.0	0.0	256.0	256.0	-2.2697306	5.335762	2.5149758	-112.59126	184320	-5.7742e-09	743.17285	-0.006009071	-43.31775	2.3283923	0.008638972	0.04765625	79.0	-2.1246095	6.888086	6.888086	25460.431683063507
36	-22.607422	61.42511	0.0	-243.85156	256.0	0.0	256.0	256.0	-8.851423	8.60765	-3.9739575	-138.95699	189440	-4.2840838e-09	3769.884	-0.003188027	-267.8755	2.3447917	0.003800625	0.021484375	79.0	-17.135548	5.471875	5.471875	26166.24642252922
37	-9.823438	34.626186	0.0	-156.33203	256.0	0.0	256.0	256.0	-21.97464	13.424856	-16.786894	-251.34625	194560	3.7252903e-09	1279.2017	-0.00696676	-179.16663	2.3683152	0.004407617	0.09257813	79.0	-2.9353516	6.888086	6.888086	26866.6117208004
38	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-9.487735	2.5671916	-5.186603	-23.463264	199680	3.259629e-08	96.6076	-0.004559495	-96.47956	2.4101543	0.0054985946	0.0359375	79.0	0.0	0.0	0.0	27569.390085458755
39	-5.65	20.754662	0.0	-95.43359	256.0	0.0	256.0	256.0	-0.54889387	3.686238	-0.052367777	-90.38321	204800	-9.592623e-09	440.39618	-0.0036698675	-26.503113	2.3665166	0.005610645	0.034960937	79.0	-5.65	0.0	0.0	28275.747758865356
40	-3.273047	8.274997	0.0	-29.839844	256.0	0.0	256.0	256.0	-5.8813696	1.0758672	-0.6160562	-56.17784	209920	1.3411045e-08	75.78446	-0.003544862	-9.026138	2.4050596	0.006035222	0.0390625	79.0	-3.273047	0.0	0.0	29000.336803674698
41	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-3.0119865	0.7293414	-1.157541	-9.800459	215040	-5.2154063e-09	9.604002	-0.0033712573	-9.369218	2.4057784	0.005382071	0.03261719	79.0	0.0	0.0	0.0	29702.070731401443
42	-0.97929686	4.268656	0.0	-19.585938	256.0	0.0	256.0	256.0	-0.4807598	0.166981	0.020515978	-12.075389	220160	2.2351742e-08	18.413864	-0.0037893686	-0.037605286	2.4547288	0.0059386925	0.07792969	79.0	-0.97929686	0.0	0.0	30399.383229494095
43	-13.161328	42.605183	0.0	-191.59375	256.0	0.0	256.0	256.0	-0.8812609	4.793914	-0.26556212	-86.351494	225280	-1.7043202e-08	1881.3844	-0.004127258	-204.6582	2.418208	0.005020515	0.041992188	79.0	-3.6216798	9.539648	9.539648	31118.200143814087
44	-24.035156	62.241573	0.0	-250.96484	256.0	0.0	256.0	256.0	-13.334427	13.00165	-6.15512	-207.73935	230400	4.749745e-09	3707.349	-0.005140785	-189.49292	2.4082274	0.0063562035	0.09804688	79.0	-11.675196	12.359961	12.359961	31828.337687015533
45	-24.795898	57.134514	0.0	-239.44531	256.0	0.0	256.0	256.0	-24.086384	18.036303	-10.6683655	-276.6383	235520	1.2107193e-09	3096.7585	-0.0047144387	-123.54614	2.4273663	0.003549838	0.041796874	79.0	-11.019727	13.776172	13.776172	32529.541396856308
46	-8.645508	37.66339	0.0	-172.8164	256.0	0.0	256.0	256.0	-23.306503	10.806947	-12.463986	-238.91986	240640	1.322478e-08	1530.8347	-0.0064269407	-250.59424	2.4267032	0.005508808	0.06269531	79.0	-8.645508	0.0	0.0	33232.322793245316
47	-15.114062	46.16408	0.0	-211.91797	256.0	0.0	256.0	256.0	-9.420255	16.326067	-1.9695542	-260.079	245760	-5.5879357e-10	2037.7839	-0.005509838	-155.1023	2.4145792	0.0043130238	0.033203125	79.0	-9.982031	5.1320314	5.1320314	33937.00156760216
48	-8.108984	21.431726	0.0	-74.19531	256.0	0.0	256.0	256.0	-15.284055	9.822526	11.324773	-131.80675	250880	2.1234154e-08	570.43	-0.0040333793	-134.86057	2.4005432	0.0075838626	0.028125	79.0	-8.108984	0.0	0.0	34637.70409202576
49	-19.83125	52.93098	0.0	-208.11719	256.0	0.0	256.0	256.0	-8.8376255	10.799707	-4.09163	-168.68689	256000	-7.4505807e-10	2732.5906	-0.0053899144	-257.60767	2.3780837	0.0044267164	0.06269531	79.0	-12.943164	6.888086	6.888086	35340.17796230316
50	-0.0009765625	0.0042567374	0.0	-0.01953125	256.0	0.0	256.0	256.0	-18.122578	8.714733	-4.62694	-79.010544	261120	5.5879354e-09	404.33948	-0.0070330882	-403.79642	2.408514	0.008433571	0.042578124	79.0	-0.0009765625	0.0	0.0	36042.91767549515
51	-0.0009765625	0.0042567374	0.0	-0.01953125	256.0	0.0	256.0	256.0	-0.73836195	0.072203	-0.6065659	-1.1102046	266240	-7.4505807e-10	0.5489677	-0.0036343762	-0.49265844	2.338012	0.005471324	0.028320312	79.0	-0.0009765625	0.0	0.0	36748.06843328476
52	-1.0773437	3.2528512	0.0	-14.402344	256.0	0.0	256.0	256.0	-0.12656322	2.9732084	0.6470325	-78.97003	271360	-4.2840838e-09	19.029562	-0.006397978	-8.495712	2.3196537	0.006747636	0.13671875	79.0	-1.0773437	0.0	0.0	37451.39216160774
53	-10.627539	43.3362	0.0	-199.09375	256.0	0.0	256.0	256.0	-1.4655299	5.7692885	-0.7915236	-114.203964	276480	8.8475645e-09	1851.9832	-0.00559089	-132.9585	2.3488133	0.008292476	0.11035156	79.0	-1.0878906	9.539648	9.539648	38153.34739971161
54	-3.4074218	8.553094	0.0	-31.164062	256.0	0.0	256.0	256.0	-10.235193	7.2922726	-8.661351	-180.79341	281600	2.6077032e-09	151.14954	-0.005509396	-79.32345	2.335582	0.0017730544	0.0146484375	79.0	3.480664	6.888086	6.888086	38854.26233482361
55	-22.689648	52.743023	0.0	-214.38672	256.0	0.0	256.0	256.0	-2.9931037	5.4272943	-2.010111	-99.05367	286720	1.6670674e-08	3047.355	-0.007100902	-470.74097	2.3787334	0.007382526	0.10507812	79.0	-15.801562	6.888086	6.888086	39552.74769735336
56	-5.772461	18.978985	0.0	-86.66016	256.0	0.0	256.0	256.0	-21.664639	6.4186854	-20.557667	-176.15225	291840	1.45286325e-08	604.875	-0.008030724	-259.5665	2.3372242	0.0075791264	0.087695315	79.0	-5.772461	0.0	0.0	40252.8772456646
57	-19.621485	57.312283	0.0	-247.59375	256.0	0.0	256.0	256.0	-6.3253355	9.163015	-5.172279	-133.4694	296960	1.46683306e-08	3266.8296	-0.0047252923	-256.5891	2.2752666	0.0019956715	0.058203124	79.0	-7.2615232	12.359961	12.359961	40957.8302128315
58	-0.01875	0.08172935	0.0	-0.375	256.0	0.0	256.0	256.0	-17.917164	1.18858	-13.854216	-22.480133	302080	-1.4156103e-08	321.75238	-0.007361155	-320.62723	2.2566967	0.0052347677	0.04765625	79.0	-0.01875	0.0	0.0	41661.50634932518
59	-5.1125	15.076684	0.0	-62.33203	256.0	0.0	256.0	256.0	-1.0869006	0.347684	-0.9572336	-16.924805	307200	-1.6205012e-08	242.5024	-0.0062384554	-17.788925	2.2949696	0.004118125	0.06367187	79.0	-2.915039	2.197461	2.197461	42364.24896812439
60	-2.570703	11.205436	0.0	-51.414062	256.0	0.0	256.0	256.0	-4.277651	3.5223365	-0.5262578	-68.24376	312320	1.8626452e-10	125.57634	-0.008864636	-6.9827347	2.2951565	0.008433022	0.10644531	79.0	-2.570703	0.0	0.0	43065.90749692917
61	-3.4427733	14.878159	0.0	-68.29297	256.0	0.0	256.0	256.0	-2.2957237	2.0833817	-1.303566	-71.02962	317440	-1.3504177e-08	217.81755	-0.004336078	-3.3784943	2.303631	0.0034970783	0.06386719	79.0	-3.4427733	0.0	0.0	43768.148508787155
62	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-3.2239509	1.3219248	-1.5192211	-10.050566	322560	1.0430813e-08	12.141343	-0.0074808835	-10.828436	2.3434272	0.005462788	0.044140626	79.0	0.0	0.0	0.0	44472.28298783302
63	-19.26621	46.362305	0.0	-153.07812	256.0	0.0	256.0	256.0	-1.2516952	1.2889637	-1.0339074	-23.621668	327680	-1.5646219e-08	2450.485	-0.004930133	-535.8262	2.3466756	0.0072612287	0.051171876	79.0	-19.26621	0.0	0.0	45173.606800079346
64	0.0	0.0	0.0	0.0	256.0	0.0	256.0	256.0	-18.276814	6.8327107	-6.050745	-42.05696	332800	2.9802323e-09	380.72784	-0.0069606006	-378.374	2.3253648	0.004530184	0.04550781	79.0	0.0	0.0	0.0	45878.67177057266
65	-6.28457	27.393808	0.0	-125.69141	256.0	0.0	256.0	256.0	-1.6973137	3.4813008	-1.2869065	-85.43742	337920	-1.9092112e-09	744.99347	-0.006347787	-23.572205	2.272976	0.0064669102	0.14140625	79.0	-6.28457	0.0	0.0	46581.733664512634
66	-14.325976	30.930176	0.0	-100.49609	256.0	0.0	256.0	256.0	-5.6671567	9.785296	-4.089647	-143.32256	343040	1.0803342e-08	1020.4896	-0.0063566584	-94.55859	2.2357013	0.00952	0.07949219	79.0	-8.148242	6.1777344	6.1777344	47281.623086214066
