Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
46	-6.5652494	7.761117	-1.0	-34.306797	256.0	0.0	256.0	256.0	-6.3031883	3.8392162	-3.407927	-51.753338	1203200	1.2516975e-08	51.37922	-0.0021744813	-0.9502487	0.07056611	0.68314654	0.00021371285	0.004714851	0.0075	0.079375	79.0	11.465732	18.030981	18.030981	5910.83426117897
47	-8.198289	9.457143	-1.0	-45.25184	256.0	0.0	256.0	256.0	-6.6868577	3.3047054	-3.2384276	-43.80535	1228800	7.152557e-09	77.32669	-0.0018689585	-3.0666351	0.08159906	0.65964556	2.3528468e-05	0.006052723	0.0030859376	0.088515624	79.0	14.119508	22.317799	22.317799	6029.429262638092
48	-5.592848	6.2147374	-1.0	-34.05861	256.0	0.0	256.0	256.0	-7.8612933	3.1113327	-4.057202	-39.26404	1254400	1.7881393e-09	37.652676	-0.002164997	-5.814701	0.057575174	0.6506343	7.036873e-05	0.01287596	0.002890625	0.18800782	79.0	11.483385	17.076231	17.076231	6148.239404678345
49	-5.2467327	6.385051	-1.0	-40.49196	256.0	0.0	256.0	256.0	-5.521193	2.642264	-3.3994336	-37.44548	1280000	1.013279e-08	33.407776	-0.0017812174	-0.24735641	0.053137798	0.59227353	-3.456094e-05	0.008515024	0.001171875	0.10621094	79.0	11.929083	17.175817	17.175817	6267.28967165947
50	-5.417017	6.2940526	-1.0	-34.923203	256.0	0.0	256.0	256.0	-5.2981305	2.7076356	-3.4272416	-41.983734	1305600	8.34465e-09	33.448517	-0.0013919211	-0.35811615	0.059813146	0.5867705	-9.2841365e-05	0.002868806	0.0051953127	0.04828125	79.0	10.843459	16.260475	16.260475	6392.840447187424
51	-6.565955	7.150187	-1.0	-37.864483	256.0	0.0	256.0	256.0	-5.497201	2.705148	-3.6100569	-33.00824	1331200	0.0	45.789864	-0.0017563928	-1.4706268	0.06901862	0.57882905	-1.6885262e-05	0.004976087	0.003671875	0.058046874	79.0	13.786695	20.35265	20.35265	6513.096934080124
52	-8.898627	9.411701	-1.0	-41.815994	256.0	0.0	256.0	256.0	-7.0234194	3.652183	-4.417425	-39.162086	1356800	1.7881394e-08	76.085976	-0.0015307523	-4.3568573	0.10150583	0.55643743	0.00014569079	0.004254027	0.007851562	0.042421874	79.0	17.764236	26.662865	26.662865	6638.142707586288
53	-10.278546	10.373646	-1.0	-55.701847	256.0	0.0	256.0	256.0	-9.002741	4.1325383	-5.0597243	-38.053345	1382400	7.152557e-09	87.6125	-0.001953497	-2.6301117	0.11475918	0.5291824	0.000846801	0.0076231277	0.014257813	0.08	79.0	17.649412	27.92796	27.92796	6767.749210834503
54	-7.304894	8.9101095	-1.0	-43.01252	256.0	0.0	256.0	256.0	-9.659207	3.5224516	-5.72917	-42.272095	1408000	4.7683715e-09	69.23993	-0.001995034	-6.15831	0.07503183	0.47568047	-0.00011310718	0.0038151008	0.0046875	0.06648438	79.0	13.946872	21.251764	21.251764	6890.533018112183
55	-8.828499	9.838639	-1.0	-49.84893	256.0	0.0	256.0	256.0	-7.5302644	4.076965	-3.8517315	-42.89553	1433600	2.0861626e-09	74.85051	-0.0022188316	-3.1887207	0.094755344	0.4498494	0.00023782294	0.0094268955	0.007109375	0.0778125	79.0	13.202641	22.031145	22.031145	7016.850105047226
56	-7.270514	9.511666	-1.0	-54.313686	256.0	0.0	256.0	256.0	-8.642808	4.866333	-3.990878	-50.677925	1459200	-1.7881393e-09	72.011024	-0.0019749864	-2.6988068	0.07258651	0.39686188	0.00010587185	0.0048729545	0.0087890625	0.054101564	79.0	15.044836	22.315351	22.315351	7139.290244340897
57	-6.128845	7.109252	-1.0	-31.542171	256.0	0.0	256.0	256.0	-6.9996824	3.8733256	-3.9023376	-45.568047	1484800	8.940697e-09	43.290382	-0.0022094385	-1.6860809	0.06166427	0.36747172	-7.536279e-05	0.0064824773	0.005	0.0809375	79.0	9.328472	15.457317	15.457317	7260.9503400325775
58	-7.8853407	9.441454	-1.0	-54.064957	256.0	0.0	256.0	256.0	-6.3823366	3.8340306	-3.6313012	-59.198948	1510400	-2.3841857e-09	74.29615	-0.0018639425	-2.8826904	0.07324177	0.3243235	4.2366162e-05	0.0021193638	0.0060546873	0.03	79.0	13.830792	21.716133	21.716133	7384.05482506752
59	-6.747175	7.9453077	-1.0	-41.27898	256.0	0.0	256.0	256.0	-7.7533326	3.879106	-4.0574107	-49.0897	1536000	-4.7683715e-09	51.91515	-0.0017200399	-1.4775391	0.066431805	0.32396072	0.00017760247	0.0017612384	0.004140625	0.030820312	79.0	15.396494	22.143671	22.143671	7508.455159187317
