Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
50	-14.898022	9.92805	-1.0	-52.001705	256.0	0.0	256.0	256.0	-15.057134	4.934337	-12.7456	-46.93668	1305600	-3.5762786e-09	86.1008	-0.00068925624	-1.6358643	0.17540579	2.2903204	0.00036730274	0.0	0.015273438	0.0	79.0	1.3624552	16.260475	16.260475	8298.184644937515
51	-16.177986	11.816148	-1.0	-51.6033	256.0	0.0	256.0	256.0	-15.024192	4.0102897	-13.063801	-43.722176	1331200	1.7881393e-09	120.187126	-0.0005344439	-1.9697037	0.17135452	2.2670655	0.00085736485	0.0	0.00921875	0.0	79.0	4.174664	20.35265	20.35265	8457.88678431511
52	-16.91381	13.132099	-1.175637	-56.629288	256.0	0.0	256.0	256.0	-16.484398	5.037511	-13.939914	-46.147175	1356800	-4.7683715e-09	145.19585	-0.00040971875	-0.8544922	0.17274822	2.266077	0.0001747783	0.0	0.0065625	0.0	79.0	9.749053	26.662865	26.662865	8625.170315504074
53	-18.269289	13.11058	-1.1808516	-58.59337	256.0	0.0	256.0	256.0	-17.21838	5.7321386	-14.418602	-52.101498	1382400	2.3841857e-09	132.95764	-0.0008600831	-3.249405	0.18884061	2.2453642	0.00021963315	0.0	0.011132812	0.0	79.0	9.658673	27.92796	27.92796	8786.122341156006
54	-16.303291	12.498127	-1.4136866	-59.558434	256.0	0.0	256.0	256.0	-17.916527	5.769454	-15.199261	-57.425266	1408000	8.34465e-09	125.5475	-0.0009049308	-3.535492	0.17173398	2.2768188	0.00079221546	0.0	0.01609375	0.0	79.0	4.948476	21.251764	21.251764	8947.401198863983
55	-19.351564	14.421765	-2.0194745	-64.66992	256.0	0.0	256.0	256.0	-16.682634	5.9979105	-13.558901	-51.815712	1433600	-1.1920929e-08	168.61195	-0.00052924635	-8.343826	0.19492073	2.262071	0.0005301187	0.0	0.00796875	0.0	79.0	2.6795764	22.031145	22.031145	9116.068879127502
56	-16.401428	12.241843	-1.0	-64.98518	256.0	0.0	256.0	256.0	-18.934532	6.9086967	-15.439417	-65.84535	1459200	0.0	121.97977	-0.0010404384	-8.12207	0.16565903	2.2798736	0.00020044675	0.0	0.018671876	0.0	79.0	5.913923	22.315351	22.315351	9283.268718242645
57	-14.195355	11.352802	-1.0981027	-67.909294	256.0	0.0	256.0	256.0	-15.652594	4.528404	-13.725066	-61.652176	1484800	-1.1920929e-08	114.425606	-0.00057685137	-4.027031	0.1274305	2.2856698	9.5221556e-05	0.0	0.010546875	0.0	79.0	1.2619615	15.457317	15.457317	9447.199919700623
58	-16.456131	13.259596	-1.0112083	-62.890118	256.0	0.0	256.0	256.0	-14.800612	5.2960315	-12.102022	-58.701416	1510400	-1.1920929e-09	147.89839	-0.000838604	-3.4980469	0.14926344	2.269175	0.0011401479	0.0	0.019492187	0.0	79.0	5.260001	21.716133	21.716133	9612.503465175629
59	-15.41044	11.479998	-1.2036704	-52.561302	256.0	0.0	256.0	256.0	-16.222357	5.0886807	-13.250705	-56.77967	1536000	0.0	114.23545	-0.00082672713	-2.0016098	0.12846911	2.255129	0.001142671	0.0	0.011796875	0.0	79.0	6.733228	22.143671	22.143671	9777.18688416481
60	-14.467832	12.532874	-1.0	-64.51746	256.0	0.0	256.0	256.0	-15.41884	4.3704433	-13.08318	-43.639343	1561600	1.1920929e-08	126.52998	-0.001030116	-3.9753342	0.13244279	2.2666554	0.0029017704	0.0	0.030429687	0.0	79.0	1.6408764	16.10871	16.10871	9944.339502573013
61	-17.332743	13.459077	-1.1039438	-58.40656	256.0	0.0	256.0	256.0	-14.833485	6.2933517	-11.662078	-50.281143	1587200	-3.5762786e-09	149.47838	-0.0006734288	-6.5681763	0.1345402	2.264398	0.00036033467	0.0	0.012265625	0.0	79.0	5.937431	23.27017	23.27017	10107.022853374481
62	-15.274977	12.17086	-1.0325941	-52.622486	256.0	0.0	256.0	256.0	-17.064066	5.571477	-13.6900835	-54.45599	1612800	3.5762786e-09	125.303	-0.0006535613	-4.1664963	0.1203706	2.2719517	0.0012393643	0.0	0.015195313	0.0	79.0	8.246167	23.521145	23.521145	10273.694097995758
