Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
35	-313.66525	134.63046	-83.57409	-720.83435	256.0	0.0	256.0	256.0	-298.37906	100.011185	-228.50429	-854.71027	184320	-1.4901161e-08	11293.0	-0.0062124305	-1174.7129	4.4557123	0.0031608262	0.032226562	79.0	-222.12871	91.53655	91.53655	14324.445894956589
36	-291.43512	108.80565	-151.01541	-515.36084	256.0	0.0	256.0	256.0	-303.90958	61.02851	-260.59946	-723.1081	189440	-7.2643163e-09	9549.097	-0.005917818	-549.6719	4.376952	0.0015664503	0.05078125	79.0	-226.83823	64.59688	64.59688	14721.060005187988
37	-294.17517	105.30827	-120.84789	-509.82455	256.0	0.0	256.0	256.0	-288.24942	48.719574	-247.64949	-595.856	194560	-2.7008356e-09	9269.94	-0.00519167	-253.63379	4.3347807	0.00052916806	0.018554688	79.0	-261.3677	32.807446	32.807446	15115.954471349716
38	-286.99673	108.20471	-102.35248	-454.9902	256.0	0.0	256.0	256.0	-295.373	49.165382	-254.37029	-532.78467	199680	7.4505807e-10	8647.694	-0.005835934	-394.75098	4.29757	0.0029613934	0.026953125	79.0	-213.30576	73.69091	73.69091	15510.913619995117
39	-322.81744	134.48817	-152.68056	-593.79926	256.0	0.0	256.0	256.0	-295.35938	77.29427	-234.78102	-820.6037	204800	2.0489097e-09	16188.508	-0.0050977534	-1389.417	4.3989496	0.003023603	0.03691406	79.0	-260.67853	62.138916	62.138916	15913.344782829285
40	-244.95987	74.78361	-91.777855	-439.5799	256.0	0.0	256.0	256.0	-306.31055	40.20678	-274.72388	-545.5487	209920	-1.2479722e-08	8807.049	-0.004858406	-4015.96	4.2117352	0.0023378883	0.03515625	79.0	-212.79216	32.167717	32.167717	16309.243491649628
41	-291.82156	155.6652	-123.78641	-828.323	256.0	0.0	256.0	256.0	-252.3292	34.61359	-222.35942	-457.90863	215040	-1.7695129e-08	19918.746	-0.005938299	-7369.8076	4.3509254	0.003902311	0.040039062	79.0	-264.37653	27.444986	27.444986	16705.412880897522
42	-240.15886	67.622635	-141.53143	-373.38483	256.0	0.0	256.0	256.0	-267.92535	71.259285	-211.92503	-663.9387	220160	6.146729e-09	6151.0225	-0.0065398947	-2472.477	4.178062	0.0023774207	0.031054687	79.0	-205.6929	34.46594	34.46594	17100.471384763718
43	-236.49692	110.8957	-110.89602	-543.3717	256.0	0.0	256.0	256.0	-242.58354	46.36709	-213.39569	-586.5031	225280	2.7008356e-09	8683.771	-0.0059316326	-441.08594	4.1036487	0.002561781	0.039257813	79.0	-203.47333	33.023598	33.023598	17493.2390294075
44	-335.80423	178.44173	-115.207054	-902.7572	256.0	0.0	256.0	256.0	-270.05902	93.79297	-196.8377	-1063.2942	230400	-1.0430813e-08	25708.115	-0.008037775	-6524.6875	4.3536787	0.006659732	0.0546875	79.0	-254.84583	80.9584	80.9584	17892.38608980179
45	-278.62732	110.12069	-100.16027	-535.6561	256.0	0.0	256.0	256.0	-312.8811	76.5902	-238.38182	-753.597	235520	2.3748725e-09	13277.156	-0.0049062707	-2922.2217	4.3574133	0.0012323438	0.023046875	79.0	-232.02585	46.60148	46.60148	18288.28214764595
