Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	EntropyJ	EntropyN	KLj	KLn	ClipFracJ	ClipFracN	StopIter	ShowRet	SJF	F1	Time
63	-226.78627	93.83315	-65.74354	-566.1345	256.0	0.0	256.0	256.0	-226.31195	48.512398	-178.50056	-726.9435	1638400	0.22530732	7006.9624	-0.0014336854	-71.58008	1.4988364	2.575346	0.016519196	-3.3341347e-09	0.17503907	0.0	33.0	-170.69476	56.091503	56.091503	8992.680051088333
64	-219.84045	87.37638	-50.68785	-485.549	256.0	0.0	256.0	256.0	-222.46996	41.86326	-182.89844	-684.16583	1664000	0.22812027	6084.1387	-0.0017370433	-35.36621	1.4483054	2.5766175	0.019052248	9.299256e-09	0.19039063	0.0	18.0	-172.91344	46.926964	46.926964	9109.266834497452
65	-206.63078	97.078705	-67.73939	-623.4428	256.0	0.0	256.0	256.0	-219.10059	41.18574	-181.88757	-660.625	1689600	0.22111996	7128.214	-0.0015314221	-265.4702	1.3839502	2.5811198	0.017879803	3.823079e-09	0.16492188	0.0	13.0	-153.98021	52.650547	52.650547	9231.89474773407
66	-238.575	103.906265	-88.83725	-628.5474	256.0	0.0	256.0	256.0	-211.67587	54.064175	-165.96663	-758.6808	1715200	0.22832249	9283.954	-0.0015379041	-776.5449	1.4260552	2.5822594	0.01676858	6.07688e-09	0.14050782	0.0	21.0	-188.21854	50.356457	50.356457	9361.158079147339
67	-218.2299	86.980225	-69.24174	-580.3542	256.0	0.0	256.0	256.0	-232.66342	40.82334	-195.88452	-668.64453	1740800	0.23524061	6728.6113	-0.0014554411	-288.53516	1.3190885	2.5769262	0.016782805	-3.2829122e-09	0.15984374	0.0	28.0	-165.95844	52.27148	52.27148	9494.278947591782
68	-250.72617	122.075195	-107.09872	-924.47516	256.0	0.0	256.0	256.0	-221.68352	43.35728	-188.02477	-806.31885	1766400	0.20074199	11844.603	-0.0033821464	-1721.2695	1.3955736	2.5820618	0.017715635	-1.1292286e-08	0.16894531	0.0	19.0	-206.02412	44.702026	44.702026	9625.853875637054
69	-237.3445	104.92684	-68.94761	-598.50726	256.0	0.0	256.0	256.0	-248.70587	67.07547	-199.85278	-803.30554	1792000	0.22748989	8358.61	-0.0018684864	-336.14307	1.3321742	2.57728	0.017785288	1.4849938e-08	0.16378906	0.0	27.0	-187.04132	50.30315	50.30315	9757.31451678276
70	-247.84563	124.04773	-87.673225	-746.8451	256.0	0.0	256.0	256.0	-238.86417	59.736176	-191.73158	-741.2881	1817600	0.21969627	10780.348	-0.0022881627	-276.3828	1.3281308	2.5824108	0.016403291	3.5436825e-09	0.16644531	0.0	25.0	-210.5904	37.25526	37.25526	9890.531004428864
71	-265.527	114.64328	-99.186264	-632.79694	256.0	0.0	256.0	256.0	-254.18039	73.302925	-195.69077	-887.73816	1843200	0.23632492	10614.229	-0.0022198558	-571.1387	1.379353	2.5860195	0.01624629	-8.153729e-09	0.09796875	0.0	30.0	-212.35114	53.175907	53.175907	10024.418592691422
72	-257.48434	143.70602	-71.94453	-1011.73376	256.0	0.0	256.0	256.0	-266.2298	63.544994	-224.15903	-892.06036	1868800	0.21426365	13796.098	-0.0013036728	-891.1953	1.3902848	2.5857022	0.016627923	-1.0807998e-08	0.16210938	0.0	31.0	-219.72838	37.755947	37.755947	10159.8435754776
73	-218.51309	88.65249	-58.42954	-579.7743	256.0	0.0	256.0	256.0	-243.5059	52.890423	-192.52237	-773.21466	1894400	0.24403347	6844.1514	-0.000999108	-783.31836	1.3680146	2.572312	0.015763424	1.0873191e-08	0.14378907	0.0	30.0	-154.86871	63.644337	63.644337	10290.558961629868
74	-241.39384	118.95983	-73.33517	-1073.4418	256.0	0.0	256.0	256.0	-223.45013	55.886806	-182.37299	-922.416	1920000	0.20629333	11437.551	-0.0015137643	-499.59473	1.4581293	2.580812	0.01710403	-8.735806e-09	0.15578125	0.0	33.0	-177.56108	63.832775	63.832775	10420.172498941422
